[2024-10-04T23:26:20.134+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-04T23:26:20.150+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-04T23:26:16.456881+00:00 [queued]>
[2024-10-04T23:26:20.158+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-04T23:26:16.456881+00:00 [queued]>
[2024-10-04T23:26:20.159+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-04T23:26:20.174+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-04 23:26:16.456881+00:00
[2024-10-04T23:26:20.179+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=4954) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-04T23:29:19.489+0000] {logging_mixin.py:190} INFO - R$ 2.929,98
[2024-10-04T23:29:19.490+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-04T23:29:19.490+0000] {logging_mixin.py:190} INFO - R$ 335,00
[2024-10-04T23:29:19.491+0000] {logging_mixin.py:190} INFO - R$ 5.799,90
[2024-10-04T23:29:19.491+0000] {logging_mixin.py:190} INFO - R$ 1.849,99
[2024-10-04T23:29:19.492+0000] {logging_mixin.py:190} INFO - R$ 2.770,00
[2024-10-04T23:29:19.493+0000] {logging_mixin.py:190} INFO - R$ 5.298,99
[2024-10-04T23:29:19.493+0000] {logging_mixin.py:190} INFO - R$ 1.119,90
[2024-10-04T23:29:19.494+0000] {logging_mixin.py:190} INFO - R$ 29,90
[2024-10-04T23:29:19.494+0000] {logging_mixin.py:190} INFO - R$ 1.139,99
[2024-10-04T23:29:19.495+0000] {logging_mixin.py:190} INFO - R$ 1.199,99
[2024-10-04T23:29:19.496+0000] {logging_mixin.py:190} INFO - R$ 2.899,99
[2024-10-04T23:29:19.496+0000] {logging_mixin.py:190} INFO - R$ 809,10
[2024-10-04T23:29:19.497+0000] {logging_mixin.py:190} INFO - R$ 243,99
[2024-10-04T23:29:19.498+0000] {logging_mixin.py:190} INFO - R$ 147,15
[2024-10-04T23:29:19.498+0000] {logging_mixin.py:190} INFO - R$ 225,51
[2024-10-04T23:29:19.499+0000] {logging_mixin.py:190} INFO - R$ 6.199,99
[2024-10-04T23:29:19.499+0000] {logging_mixin.py:190} INFO - R$ 2.599,99
[2024-10-04T23:29:19.500+0000] {logging_mixin.py:190} INFO - R$ 6.159,99
[2024-10-04T23:29:19.501+0000] {logging_mixin.py:190} INFO - R$ 1.529,98
[2024-10-04T23:29:19.502+0000] {logging_mixin.py:190} INFO - R$ 358,11
[2024-10-04T23:29:19.502+0000] {logging_mixin.py:190} INFO - R$ 1.799,99
[2024-10-04T23:29:19.503+0000] {logging_mixin.py:190} INFO - R$ 7.199,99
[2024-10-04T23:29:19.504+0000] {logging_mixin.py:190} INFO - R$ 4.599,99
[2024-10-04T23:29:19.504+0000] {logging_mixin.py:190} INFO - R$ 6.600,00
[2024-10-04T23:29:19.505+0000] {logging_mixin.py:190} INFO - R$ 3.399,99
[2024-10-04T23:29:19.506+0000] {logging_mixin.py:190} INFO - R$ 180,00
[2024-10-04T23:29:19.506+0000] {logging_mixin.py:190} INFO - R$ 6.999,99
[2024-10-04T23:29:19.507+0000] {logging_mixin.py:190} INFO - R$ 6.899,99
[2024-10-04T23:29:19.508+0000] {logging_mixin.py:190} INFO - R$ 9.259,99
[2024-10-04T23:29:19.508+0000] {logging_mixin.py:190} INFO - R$ 1.499,99
[2024-10-04T23:29:19.509+0000] {logging_mixin.py:190} INFO - R$ 6.299,99
[2024-10-04T23:29:19.510+0000] {logging_mixin.py:190} INFO - R$ 1.199,90
[2024-10-04T23:29:19.510+0000] {logging_mixin.py:190} INFO - R$ 37,51
[2024-10-04T23:29:19.511+0000] {logging_mixin.py:190} INFO - R$ 259,99
[2024-10-04T23:29:19.511+0000] {logging_mixin.py:190} INFO - R$ 23,41
[2024-10-04T23:29:19.512+0000] {logging_mixin.py:190} INFO - R$ 2.317,58
[2024-10-04T23:29:19.513+0000] {logging_mixin.py:190} INFO - R$ 899,99
[2024-10-04T23:29:19.513+0000] {logging_mixin.py:190} INFO - R$ 12.399,99
[2024-10-04T23:29:19.514+0000] {logging_mixin.py:190} INFO - R$ 13.399,99
[2024-10-04T23:29:19.515+0000] {logging_mixin.py:190} INFO - R$ 6.699,99
[2024-10-04T23:29:19.515+0000] {logging_mixin.py:190} INFO - R$ 130,57
[2024-10-04T23:29:19.516+0000] {logging_mixin.py:190} INFO - R$ 1.469,99
[2024-10-04T23:29:19.516+0000] {logging_mixin.py:190} INFO - R$ 479,00
[2024-10-04T23:29:19.517+0000] {logging_mixin.py:190} INFO - R$ 177,48
[2024-10-04T23:29:19.518+0000] {logging_mixin.py:190} INFO - R$ 2.399,99
[2024-10-04T23:29:19.519+0000] {logging_mixin.py:190} INFO - R$ 12.599,99
[2024-10-04T23:29:19.519+0000] {logging_mixin.py:190} INFO - R$ 5.999,99
[2024-10-04T23:29:19.520+0000] {logging_mixin.py:190} INFO - R$ 12.299,99
[2024-10-04T23:29:19.521+0000] {logging_mixin.py:190} INFO - R$ 11.999,99
[2024-10-04T23:29:19.521+0000] {logging_mixin.py:190} INFO - R$ 7.099,99
[2024-10-04T23:29:19.522+0000] {logging_mixin.py:190} INFO - R$ 8.000,00
[2024-10-04T23:29:19.522+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-04T23:29:19.523+0000] {logging_mixin.py:190} INFO - R$ 2.326,98
[2024-10-04T23:29:19.524+0000] {logging_mixin.py:190} INFO - R$ 13.299,99
[2024-10-04T23:29:19.524+0000] {logging_mixin.py:190} INFO - R$ 1.759,99
[2024-10-04T23:29:19.525+0000] {logging_mixin.py:190} INFO - R$ 5.699,99
[2024-10-04T23:29:19.526+0000] {logging_mixin.py:190} INFO - R$ 2.100,90
[2024-10-04T23:29:19.526+0000] {logging_mixin.py:190} INFO - R$ 328,29
[2024-10-04T23:29:19.527+0000] {logging_mixin.py:190} INFO - R$ 130,82
[2024-10-04T23:29:19.527+0000] {logging_mixin.py:190} INFO - R$ 119,90
[2024-10-04T23:29:19.528+0000] {logging_mixin.py:190} INFO - R$ 5.489,99
[2024-10-04T23:29:19.528+0000] {logging_mixin.py:190} INFO - R$ 6.999,99
[2024-10-04T23:29:19.529+0000] {logging_mixin.py:190} INFO - R$ 5.828,99
[2024-10-04T23:29:19.530+0000] {logging_mixin.py:190} INFO - R$ 2.329,99
[2024-10-04T23:29:19.530+0000] {logging_mixin.py:190} INFO - R$ 3.547,99
[2024-10-04T23:29:19.531+0000] {logging_mixin.py:190} INFO - R$ 1.195,44
[2024-10-04T23:29:19.532+0000] {logging_mixin.py:190} INFO - R$ 1.820,59
[2024-10-04T23:29:19.532+0000] {logging_mixin.py:190} INFO - R$ 5.744,90
[2024-10-04T23:29:19.533+0000] {logging_mixin.py:190} INFO - R$ 1.079,00
[2024-10-04T23:29:19.533+0000] {logging_mixin.py:190} INFO - R$ 1.995,99
[2024-10-04T23:29:19.534+0000] {logging_mixin.py:190} INFO - R$ 7.799,99
[2024-10-04T23:29:19.535+0000] {logging_mixin.py:190} INFO - R$ 9.399,99
[2024-10-04T23:29:19.535+0000] {logging_mixin.py:190} INFO - R$ 5.799,99
[2024-10-04T23:29:19.536+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-04T23:29:19.537+0000] {logging_mixin.py:190} INFO - R$ 2.599,99
[2024-10-04T23:29:19.537+0000] {logging_mixin.py:190} INFO - R$ 1.489,99
[2024-10-04T23:29:19.538+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-04T23:29:19.538+0000] {logging_mixin.py:190} INFO - R$ 5.599,99
[2024-10-04T23:29:19.539+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-04T23:29:19.539+0000] {logging_mixin.py:190} INFO - R$ 129,90
[2024-10-04T23:29:19.540+0000] {logging_mixin.py:190} INFO - R$ 636,44
[2024-10-04T23:29:19.541+0000] {logging_mixin.py:190} INFO - R$ 1.819,90
[2024-10-04T23:29:19.541+0000] {logging_mixin.py:190} INFO - R$ 30,93
[2024-10-04T23:29:19.542+0000] {logging_mixin.py:190} INFO - R$ 4.298,99
[2024-10-04T23:29:19.542+0000] {logging_mixin.py:190} INFO - R$ 1.259,10
[2024-10-04T23:29:19.543+0000] {logging_mixin.py:190} INFO - R$ 2.049,99
[2024-10-04T23:29:19.543+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-04T23:29:19.544+0000] {logging_mixin.py:190} INFO - R$ 7.199,99
[2024-10-04T23:29:28.619+0000] {logging_mixin.py:190} INFO - R$ 5.399,99
[2024-10-04T23:29:28.620+0000] {logging_mixin.py:190} INFO - R$ 449,90
[2024-10-04T23:29:28.620+0000] {logging_mixin.py:190} INFO - R$ 11.599,99
[2024-10-04T23:29:28.621+0000] {logging_mixin.py:190} INFO - R$ 180,39
[2024-10-04T23:29:28.622+0000] {logging_mixin.py:190} INFO - R$ 1.282,47
[2024-10-04T23:29:28.622+0000] {logging_mixin.py:190} INFO - R$ 418,90
[2024-10-04T23:29:28.623+0000] {logging_mixin.py:190} INFO - R$ 5.799,99
[2024-10-04T23:29:28.623+0000] {logging_mixin.py:190} INFO - R$ 5.687,99
[2024-10-04T23:29:28.624+0000] {logging_mixin.py:190} INFO - R$ 13.999,99
[2024-10-04T23:29:28.625+0000] {logging_mixin.py:190} INFO - R$ 4.199,99
[2024-10-04T23:29:28.626+0000] {logging_mixin.py:190} INFO - R$ 899,99
[2024-10-04T23:29:28.627+0000] {logging_mixin.py:190} INFO - R$ 5.899,99
[2024-10-04T23:29:28.628+0000] {logging_mixin.py:190} INFO - R$ 1.949,99
[2024-10-04T23:29:28.629+0000] {logging_mixin.py:190} INFO - R$ 2.864,99
[2024-10-04T23:29:28.630+0000] {logging_mixin.py:190} INFO - R$ 546,99
[2024-10-04T23:29:28.630+0000] {logging_mixin.py:190} INFO - R$ 278,17
[2024-10-04T23:29:28.631+0000] {logging_mixin.py:190} INFO - R$ 2.421,00
[2024-10-04T23:29:28.632+0000] {logging_mixin.py:190} INFO - R$ 7.399,00
[2024-10-04T23:29:28.632+0000] {logging_mixin.py:190} INFO - R$ 379,00
[2024-10-04T23:29:28.633+0000] {logging_mixin.py:190} INFO - R$ 2.668,51
[2024-10-04T23:29:28.634+0000] {logging_mixin.py:190} INFO - R$ 1.179,90
[2024-10-04T23:29:28.634+0000] {logging_mixin.py:190} INFO - R$ 451,37
[2024-10-04T23:29:28.635+0000] {logging_mixin.py:190} INFO - R$ 138,59
[2024-10-04T23:29:28.635+0000] {logging_mixin.py:190} INFO - R$ 6.499,98
[2024-10-04T23:29:28.636+0000] {logging_mixin.py:190} INFO - R$ 499,99
[2024-10-04T23:29:28.637+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-04T23:29:28.637+0000] {logging_mixin.py:190} INFO - R$ 2.560,28
[2024-10-04T23:29:28.638+0000] {logging_mixin.py:190} INFO - R$ 1.905,56
[2024-10-04T23:29:28.638+0000] {logging_mixin.py:190} INFO - R$ 979,00
[2024-10-04T23:29:28.639+0000] {logging_mixin.py:190} INFO - R$ 260,21
[2024-10-04T23:29:28.640+0000] {logging_mixin.py:190} INFO - R$ 28.899,99
[2024-10-04T23:29:28.640+0000] {logging_mixin.py:190} INFO - R$ 18.899,99
[2024-10-04T23:29:28.641+0000] {logging_mixin.py:190} INFO - R$ 9.099,99
[2024-10-04T23:29:28.642+0000] {logging_mixin.py:190} INFO - R$ 1.899,99
[2024-10-04T23:29:28.643+0000] {logging_mixin.py:190} INFO - R$ 2.699,99
[2024-10-04T23:29:28.644+0000] {logging_mixin.py:190} INFO - R$ 5.859,99
[2024-10-04T23:29:28.645+0000] {logging_mixin.py:190} INFO - R$ 12.699,99
[2024-10-04T23:29:28.646+0000] {logging_mixin.py:190} INFO - R$ 506,14
[2024-10-04T23:29:28.647+0000] {logging_mixin.py:190} INFO - R$ 3.059,99
[2024-10-04T23:29:28.648+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-04T23:29:28.648+0000] {logging_mixin.py:190} INFO - R$ 179,90
[2024-10-04T23:29:28.649+0000] {logging_mixin.py:190} INFO - R$ 345,27
[2024-10-04T23:29:28.650+0000] {logging_mixin.py:190} INFO - R$ 138,40
[2024-10-04T23:29:28.650+0000] {logging_mixin.py:190} INFO - R$ 248,90
[2024-10-04T23:29:28.651+0000] {logging_mixin.py:190} INFO - R$ 339,99
[2024-10-04T23:29:28.652+0000] {logging_mixin.py:190} INFO - R$ 159,90
[2024-10-04T23:29:28.652+0000] {logging_mixin.py:190} INFO - R$ 2.099,00
[2024-10-04T23:29:28.653+0000] {logging_mixin.py:190} INFO - R$ 769,99
[2024-10-04T23:29:28.653+0000] {logging_mixin.py:190} INFO - R$ 303,91
[2024-10-04T23:29:28.654+0000] {logging_mixin.py:190} INFO - R$ 579,90
[2024-10-04T23:29:28.655+0000] {logging_mixin.py:190} INFO - R$ 2.777,61
[2024-10-04T23:29:28.655+0000] {logging_mixin.py:190} INFO - R$ 565,24
[2024-10-04T23:29:28.656+0000] {logging_mixin.py:190} INFO - R$ 16.919,91
[2024-10-04T23:29:28.657+0000] {logging_mixin.py:190} INFO - R$ 1.949,00
[2024-10-04T23:29:28.657+0000] {logging_mixin.py:190} INFO - R$ 3.759,99
[2024-10-04T23:29:28.658+0000] {logging_mixin.py:190} INFO - R$ 857,90
[2024-10-04T23:29:28.658+0000] {logging_mixin.py:190} INFO - R$ 2.585,90
[2024-10-04T23:29:28.659+0000] {logging_mixin.py:190} INFO - R$ 37,51
[2024-10-04T23:29:28.660+0000] {logging_mixin.py:190} INFO - R$ 2.585,00
[2024-10-04T23:29:28.661+0000] {logging_mixin.py:190} INFO - R$ 212,99
[2024-10-04T23:29:28.662+0000] {logging_mixin.py:190} INFO - R$ 4.499,91
[2024-10-04T23:29:28.663+0000] {logging_mixin.py:190} INFO - R$ 484,92
[2024-10-04T23:29:28.664+0000] {logging_mixin.py:190} INFO - R$ 138,30
[2024-10-04T23:29:28.664+0000] {logging_mixin.py:190} INFO - R$ 5.998,99
[2024-10-04T23:29:28.665+0000] {logging_mixin.py:190} INFO - R$ 269,90
[2024-10-04T23:29:28.666+0000] {logging_mixin.py:190} INFO - R$ 438,43
[2024-10-04T23:29:28.666+0000] {logging_mixin.py:190} INFO - R$ 1.365,52
[2024-10-04T23:29:28.667+0000] {logging_mixin.py:190} INFO - R$ 642,11
[2024-10-04T23:29:28.667+0000] {logging_mixin.py:190} INFO - R$ 12.099,90
[2024-10-04T23:29:28.668+0000] {logging_mixin.py:190} INFO - R$ 900,07
[2024-10-04T23:29:28.669+0000] {logging_mixin.py:190} INFO - R$ 1.382,06
[2024-10-04T23:29:28.669+0000] {logging_mixin.py:190} INFO - R$ 542,49
[2024-10-04T23:29:28.670+0000] {logging_mixin.py:190} INFO - R$ 3.030,69
[2024-10-04T23:29:28.670+0000] {logging_mixin.py:190} INFO - R$ 4.799,98
[2024-10-04T23:29:28.671+0000] {logging_mixin.py:190} INFO - R$ 1.255,75
[2024-10-04T23:29:28.671+0000] {logging_mixin.py:190} INFO - R$ 7.099,99
[2024-10-04T23:29:28.672+0000] {logging_mixin.py:190} INFO - R$ 5.199,99
[2024-10-04T23:29:28.673+0000] {logging_mixin.py:190} INFO - R$ 4.413,36
[2024-10-04T23:29:28.673+0000] {logging_mixin.py:190} INFO - R$ 7.521,79
[2024-10-04T23:29:28.674+0000] {logging_mixin.py:190} INFO - R$ 229,95
[2024-10-04T23:29:28.674+0000] {logging_mixin.py:190} INFO - R$ 1.394,99
[2024-10-04T23:29:28.675+0000] {logging_mixin.py:190} INFO - R$ 178,05
[2024-10-04T23:29:28.675+0000] {logging_mixin.py:190} INFO - R$ 14.499,99
[2024-10-04T23:29:28.676+0000] {logging_mixin.py:190} INFO - R$ 7.899,99
[2024-10-04T23:29:28.677+0000] {logging_mixin.py:190} INFO - R$ 9.399,99
[2024-10-04T23:29:28.678+0000] {logging_mixin.py:190} INFO - R$ 166,29
[2024-10-04T23:29:28.678+0000] {logging_mixin.py:190} INFO - R$ 18.868,00
[2024-10-04T23:29:28.679+0000] {logging_mixin.py:190} INFO - R$ 6.299,20
[2024-10-04T23:29:28.680+0000] {logging_mixin.py:190} INFO - R$ 376,27
[2024-10-04T23:29:28.681+0000] {logging_mixin.py:190} INFO - R$ 4.049,10
[2024-10-04T23:29:28.681+0000] {logging_mixin.py:190} INFO - R$ 1.414,22
[2024-10-04T23:29:28.682+0000] {logging_mixin.py:190} INFO - R$ 949,00
[2024-10-04T23:29:28.683+0000] {logging_mixin.py:190} INFO - R$ 4.948,90
[2024-10-04T23:29:28.683+0000] {logging_mixin.py:190} INFO - R$ 1.511,91
[2024-10-04T23:29:28.684+0000] {logging_mixin.py:190} INFO - R$ 8.624,55
[2024-10-04T23:29:28.684+0000] {logging_mixin.py:190} INFO - R$ 11.729,15
[2024-10-04T23:29:28.685+0000] {logging_mixin.py:190} INFO - R$ 3.180,64
[2024-10-04T23:29:28.685+0000] {logging_mixin.py:190} INFO - R$ 838,32
[2024-10-04T23:29:28.686+0000] {logging_mixin.py:190} INFO - R$ 225,59
[2024-10-04T23:29:28.687+0000] {logging_mixin.py:190} INFO - R$ 185,00
[2024-10-04T23:29:37.686+0000] {logging_mixin.py:190} INFO - R$ 6.299,91
[2024-10-04T23:29:37.687+0000] {logging_mixin.py:190} INFO - R$ 2.059,95
[2024-10-04T23:29:37.687+0000] {logging_mixin.py:190} INFO - R$ 4.309,99
[2024-10-04T23:29:37.688+0000] {logging_mixin.py:190} INFO - R$ 1.388,24
[2024-10-04T23:29:37.689+0000] {logging_mixin.py:190} INFO - R$ 38,45
[2024-10-04T23:29:37.689+0000] {logging_mixin.py:190} INFO - R$ 9.727,90
[2024-10-04T23:29:37.690+0000] {logging_mixin.py:190} INFO - R$ 2.339,10
[2024-10-04T23:29:37.691+0000] {logging_mixin.py:190} INFO - R$ 4.684,58
[2024-10-04T23:29:37.692+0000] {logging_mixin.py:190} INFO - R$ 505,42
[2024-10-04T23:29:37.693+0000] {logging_mixin.py:190} INFO - R$ 2.380,00
[2024-10-04T23:29:37.693+0000] {logging_mixin.py:190} INFO - R$ 1.319,90
[2024-10-04T23:29:37.694+0000] {logging_mixin.py:190} INFO - R$ 1.693,67
[2024-10-04T23:29:37.694+0000] {logging_mixin.py:190} INFO - R$ 1.035,00
[2024-10-04T23:29:37.695+0000] {logging_mixin.py:190} INFO - R$ 6.362,91
[2024-10-04T23:29:37.696+0000] {logging_mixin.py:190} INFO - R$ 4.797,98
[2024-10-04T23:29:37.696+0000] {logging_mixin.py:190} INFO - R$ 597,79
[2024-10-04T23:29:37.697+0000] {logging_mixin.py:190} INFO - R$ 2.556,89
[2024-10-04T23:29:37.697+0000] {logging_mixin.py:190} INFO - R$ 1.480,11
[2024-10-04T23:29:37.698+0000] {logging_mixin.py:190} INFO - R$ 676,19
[2024-10-04T23:29:37.698+0000] {logging_mixin.py:190} INFO - R$ 2.786,06
[2024-10-04T23:29:37.699+0000] {logging_mixin.py:190} INFO - R$ 3.226,84
[2024-10-04T23:29:37.700+0000] {logging_mixin.py:190} INFO - R$ 1.909,80
[2024-10-04T23:29:37.700+0000] {logging_mixin.py:190} INFO - R$ 3.562,65
[2024-10-04T23:29:37.701+0000] {logging_mixin.py:190} INFO - R$ 3.599,90
[2024-10-04T23:29:37.701+0000] {logging_mixin.py:190} INFO - R$ 1.143,90
[2024-10-04T23:29:37.702+0000] {logging_mixin.py:190} INFO - R$ 4.462,37
[2024-10-04T23:29:37.702+0000] {logging_mixin.py:190} INFO - R$ 2.336,83
[2024-10-04T23:29:37.703+0000] {logging_mixin.py:190} INFO - R$ 128,45
[2024-10-04T23:29:37.704+0000] {logging_mixin.py:190} INFO - R$ 515,03
[2024-10-04T23:29:37.704+0000] {logging_mixin.py:190} INFO - R$ 1.367,49
[2024-10-04T23:29:37.705+0000] {logging_mixin.py:190} INFO - R$ 2.247,00
[2024-10-04T23:29:37.705+0000] {logging_mixin.py:190} INFO - R$ 10.291,51
[2024-10-04T23:29:37.706+0000] {logging_mixin.py:190} INFO - R$ 343,95
[2024-10-04T23:29:37.707+0000] {logging_mixin.py:190} INFO - R$ 5.599,99
[2024-10-04T23:29:37.708+0000] {logging_mixin.py:190} INFO - R$ 2.943,85
[2024-10-04T23:29:37.708+0000] {logging_mixin.py:190} INFO - R$ 685,99
[2024-10-04T23:29:37.709+0000] {logging_mixin.py:190} INFO - R$ 9.292,90
[2024-10-04T23:29:37.709+0000] {logging_mixin.py:190} INFO - R$ 11.999,90
[2024-10-04T23:29:37.710+0000] {logging_mixin.py:190} INFO - R$ 7.500,00
[2024-10-04T23:29:37.711+0000] {logging_mixin.py:190} INFO - R$ 7.499,99
[2024-10-04T23:29:37.711+0000] {logging_mixin.py:190} INFO - R$ 462,18
[2024-10-04T23:29:37.712+0000] {logging_mixin.py:190} INFO - R$ 189,79
[2024-10-04T23:29:37.713+0000] {logging_mixin.py:190} INFO - R$ 2.419,90
[2024-10-04T23:29:37.713+0000] {logging_mixin.py:190} INFO - R$ 1.472,50
[2024-10-04T23:29:37.714+0000] {logging_mixin.py:190} INFO - R$ 323,99
[2024-10-04T23:29:37.714+0000] {logging_mixin.py:190} INFO - R$ 4.419,79
[2024-10-04T23:29:37.715+0000] {logging_mixin.py:190} INFO - R$ 9.312,00
[2024-10-04T23:29:37.716+0000] {logging_mixin.py:190} INFO - R$ 2.663,70
[2024-10-04T23:29:37.716+0000] {logging_mixin.py:190} INFO - R$ 240,00
[2024-10-04T23:29:37.717+0000] {logging_mixin.py:190} INFO - R$ 637,01
[2024-10-04T23:29:37.717+0000] {logging_mixin.py:190} INFO - R$ 10.445,76
[2024-10-04T23:29:37.718+0000] {logging_mixin.py:190} INFO - R$ 1.999,99
[2024-10-04T23:29:37.718+0000] {logging_mixin.py:190} INFO - R$ 1.076,26
[2024-10-04T23:29:37.719+0000] {logging_mixin.py:190} INFO - R$ 357,00
[2024-10-04T23:29:37.720+0000] {logging_mixin.py:190} INFO - R$ 252,59
[2024-10-04T23:29:37.720+0000] {logging_mixin.py:190} INFO - R$ 18.180,00
[2024-10-04T23:29:37.721+0000] {logging_mixin.py:190} INFO - R$ 346,67
[2024-10-04T23:29:37.721+0000] {logging_mixin.py:190} INFO - R$ 5.251,00
[2024-10-04T23:29:37.722+0000] {logging_mixin.py:190} INFO - R$ 60,32
[2024-10-04T23:29:37.723+0000] {logging_mixin.py:190} INFO - R$ 7.937,60
[2024-10-04T23:29:37.723+0000] {logging_mixin.py:190} INFO - R$ 674,50
[2024-10-04T23:29:37.724+0000] {logging_mixin.py:190} INFO - R$ 3.899,99
[2024-10-04T23:29:37.724+0000] {logging_mixin.py:190} INFO - R$ 345,05
[2024-10-04T23:29:37.725+0000] {logging_mixin.py:190} INFO - R$ 6.776,00
[2024-10-04T23:29:37.726+0000] {logging_mixin.py:190} INFO - R$ 339,98
[2024-10-04T23:29:37.726+0000] {logging_mixin.py:190} INFO - R$ 176,90
[2024-10-04T23:29:37.727+0000] {logging_mixin.py:190} INFO - R$ 6.099,99
[2024-10-04T23:29:37.727+0000] {logging_mixin.py:190} INFO - R$ 6.999,90
[2024-10-04T23:29:37.728+0000] {logging_mixin.py:190} INFO - R$ 193,49
[2024-10-04T23:29:37.729+0000] {logging_mixin.py:190} INFO - R$ 2.001,90
[2024-10-04T23:29:37.729+0000] {logging_mixin.py:190} INFO - R$ 1.709,10
[2024-10-04T23:29:37.730+0000] {logging_mixin.py:190} INFO - R$ 4.990,00
[2024-10-04T23:29:37.730+0000] {logging_mixin.py:190} INFO - R$ 9.911,95
[2024-10-04T23:29:37.731+0000] {logging_mixin.py:190} INFO - R$ 449,99
[2024-10-04T23:29:37.732+0000] {logging_mixin.py:190} INFO - R$ 279,00
[2024-10-04T23:29:37.732+0000] {logging_mixin.py:190} INFO - R$ 157,49
[2024-10-04T23:29:37.733+0000] {logging_mixin.py:190} INFO - R$ 6.128,05
[2024-10-04T23:29:37.734+0000] {logging_mixin.py:190} INFO - R$ 8.299,09
[2024-10-04T23:29:37.734+0000] {logging_mixin.py:190} INFO - R$ 2.199,90
[2024-10-04T23:29:37.735+0000] {logging_mixin.py:190} INFO - R$ 5.999,90
[2024-10-04T23:29:37.735+0000] {logging_mixin.py:190} INFO - R$ 5.191,46
[2024-10-04T23:29:37.736+0000] {logging_mixin.py:190} INFO - R$ 5.099,99
[2024-10-04T23:29:37.737+0000] {logging_mixin.py:190} INFO - R$ 2.418,79
[2024-10-04T23:29:37.737+0000] {logging_mixin.py:190} INFO - R$ 4.164,99
[2024-10-04T23:29:37.738+0000] {logging_mixin.py:190} INFO - R$ 3.264,40
[2024-10-04T23:29:37.739+0000] {logging_mixin.py:190} INFO - R$ 6.749,90
[2024-10-04T23:29:37.739+0000] {logging_mixin.py:190} INFO - R$ 4.459,99
[2024-10-04T23:29:37.740+0000] {logging_mixin.py:190} INFO - R$ 1.894,90
[2024-10-04T23:29:37.740+0000] {logging_mixin.py:190} INFO - R$ 1.794,40
[2024-10-04T23:29:37.741+0000] {logging_mixin.py:190} INFO - R$ 147,69
[2024-10-04T23:29:37.741+0000] {logging_mixin.py:190} INFO - R$ 7.929,37
[2024-10-04T23:29:37.742+0000] {logging_mixin.py:190} INFO - R$ 7.134,23
[2024-10-04T23:29:37.743+0000] {logging_mixin.py:190} INFO - R$ 335,11
[2024-10-04T23:29:37.743+0000] {logging_mixin.py:190} INFO - R$ 11.799,90
[2024-10-04T23:29:37.744+0000] {logging_mixin.py:190} INFO - R$ 2.496,95
[2024-10-04T23:29:37.744+0000] {logging_mixin.py:190} INFO - R$ 4.989,90
[2024-10-04T23:29:37.745+0000] {logging_mixin.py:190} INFO - R$ 605,00
[2024-10-04T23:29:37.746+0000] {logging_mixin.py:190} INFO - R$ 649,00
[2024-10-04T23:29:37.746+0000] {logging_mixin.py:190} INFO - R$ 3.447,65
[2024-10-04T23:29:37.747+0000] {logging_mixin.py:190} INFO - R$ 1.042,99
[2024-10-04T23:29:47.026+0000] {logging_mixin.py:190} INFO - R$ 161,95
[2024-10-04T23:29:47.027+0000] {logging_mixin.py:190} INFO - R$ 3.862,60
[2024-10-04T23:29:47.028+0000] {logging_mixin.py:190} INFO - R$ 339,06
[2024-10-04T23:29:47.028+0000] {logging_mixin.py:190} INFO - R$ 16.542,39
[2024-10-04T23:29:47.029+0000] {logging_mixin.py:190} INFO - R$ 615,90
[2024-10-04T23:29:47.030+0000] {logging_mixin.py:190} INFO - R$ 4.659,90
[2024-10-04T23:29:47.031+0000] {logging_mixin.py:190} INFO - R$ 555,44
[2024-10-04T23:29:47.032+0000] {logging_mixin.py:190} INFO - R$ 299,90
[2024-10-04T23:29:47.033+0000] {logging_mixin.py:190} INFO - R$ 4.772,59
[2024-10-04T23:29:47.034+0000] {logging_mixin.py:190} INFO - R$ 7.899,99
[2024-10-04T23:29:47.034+0000] {logging_mixin.py:190} INFO - R$ 392,50
[2024-10-04T23:29:47.035+0000] {logging_mixin.py:190} INFO - R$ 2.410,90
[2024-10-04T23:29:47.036+0000] {logging_mixin.py:190} INFO - R$ 13.999,90
[2024-10-04T23:29:47.037+0000] {logging_mixin.py:190} INFO - R$ 634,16
